name,honor,class,LWHonor,standing,rank,rankProgress,RP
Elfofmight,11606,WARRIOR,150946,935,5,0.15686275437474,15785
Appleby,11585,WARLOCK,969,0,1,0.043137257453054,0
Clarkekent,11584,PRIEST,452,0,2,0.10980392806232,2330
Nupadaye,11581,PALADIN,874,5944,9,0.73333337670192,38667
Hasaki,11580,WARRIOR,155603,899,8,0.70588239468634,33530
Profiteer,11535,DRUID,0,0,5,0.0078431377187371,15040
Dafs,11520,MAGE,5566,4008,5,0.52549022715539,17628
Indizil,11506,MAGE,505,6855,1,0.17647059867159,0
Lianmengqs,11499,PALADIN,20,0,5,0.83921573590487,19197
Aratis,11497,HUNTER,19679,3100,5,0.35294119734317,16765
Koan,11457,ROGUE,212523,527,7,0.38823531707749,26942
Catstration,11441,DRUID,4225,4187,3,0.29803923331201,6491
Boogician,11438,PALADIN,52197,2132,3,0.023529413156211,5118
Cmenjr,11366,PRIEST,22938,2978,3,0.81176475388929,9059
Babel,11340,PRIEST,116,0,2,0.70196082582697,4106
Literatureb,11321,WARLOCK,1919,4825,1,0.72941180784255,0
Shacor,11317,PALADIN,7270,3829,3,0.28235295787454,6412
Ilyshqa,11292,WARRIOR,3,0,1,0.60000003548339,0
Xeenia,11289,MAGE,13750,3376,7,0.52156865829602,27608
Sliceintotwo,11278,WARRIOR,68075,1852,5,0.15686275064945,15785
Macelm,11269,MAGE,74104,1759,4,0.3372549219057,11687
Extracheese,11267,HUNTER,1324,5276,2,0.55294120917097,3659
Umpnine,11255,HUNTER,198348,639,4,0.56862748460844,12844
Losen,11241,ROGUE,216167,497,4,0.20784314954653,11040
Usz,11240,MAGE,1129,5554,2,0.10980392806232,2330
Ageless,11229,WARLOCK,6274,3939,3,0.84705887362361,9236
Deeznugs,11185,PALADIN,742,6200,1,0.41568629909307,0
Chuchuyiren,11179,HUNTER,1795,0,2,0.63137258635834,3895
Bauxite,11138,ROGUE,78062,1710,5,0,15000
Halpp,11133,PALADIN,10664,3582,3,0.29803923331201,6491
Tiaotiaowa,11119,HUNTER,39772,2432,7,0.8980392687954,29491
Laokengdie,11117,PRIEST,1888,4852,5,0.11372549692169,15569
Lindacat,11115,HUNTER,55205,2077,5,0.86666671792045,19334
Pinkbits,11114,HUNTER,25013,2898,6,0.36862747278064,21844
Nankinglol,11093,HUNTER,29738,2740,5,0.12156863464043,15608
Bbygrl,11076,PALADIN,11958,3496,6,0.25490197585896,21275
Cexi,11061,DRUID,976,5763,2,0.4117647302337,3236
Ggup,11060,HUNTER,9778,3628,2,0.31372550874949,2942
Poioio,11038,PALADIN,69097,1836,3,0.25882354471833,6295
Zibe,11015,PALADIN,4707,4119,8,0.66666670609266,33334
Judgechuck,11015,WARRIOR,73318,1774,3,0.26274511357769,6314
Kol,10964,WARRIOR,2112,4720,12,0.02745098201558,50138
Juebanxiaoba,10938,DRUID,17728,3171,3,0.56862748460844,7844
Niaer,10914,MAGE,76838,1728,4,0.26274511357769,11314
Fatdragon,10901,HUNTER,1270,5340,2,0.18039216753095,2542
Hymust,10894,HUNTER,35040,2568,3,0.36078433506191,6804
Boomtime,10891,PALADIN,2705,4478,2,0.60784317320213,3824
Levias,10872,WARRIOR,134082,1062,6,0.61568631092086,23079
Hugosticklit,10867,PRIEST,3459,4290,4,0.25882354471833,11295
Lostshot,10843,HUNTER,307,0,3,0.77254906529561,8863
Jedislash,10832,ROGUE,9924,3623,6,0.39607845479622,21981
Pumkinpanda,10703,PRIEST,6609,3891,7,0.2000000118278,26001
Frostwolff,10697,MAGE,13694,3384,12,0.17647059867159,50883
Syys,10665,HUNTER,136188,1041,5,0.74509808328003,18726
Saesong,10635,HUNTER,4489,4147,2,0.2745098201558,2824
Bananajoe,10628,HUNTER,177494,747,5,0.90588240651414,19530
Grumple,10619,ROGUE,972,5767,1,0.40784316137433,0
Despairfist,10612,WARRIOR,78670,1703,6,0.35686276620254,21785
Mouseflow,10609,MAGE,12135,3484,2,0.32549021532759,2977
Shiftin,10608,DRUID,2447,4565,3,0.035294119734317,5177
Moganna,10607,HUNTER,48557,2202,4,0.74117651442066,13706
Brosandi,10607,ROGUE,241,7752,1,0.08235294604674,0
Bloodeve,10593,ROGUE,125862,1127,4,0.66666670609266,13334
Funpistol,10587,WARRIOR,5720,3991,3,0.38039217935875,6902
Ryshek,10559,PALADIN,97225,1454,5,0.65098043065518,18255
Valonya,10550,WARRIOR,57648,2038,5,0.37254904164001,16863
Batguy,10542,PALADIN,10816,3569,3,0.65098043065518,8255
Rinnala,10518,ROGUE,4569,4138,3,0.64313729293644,8216
Segafried,10516,PALADIN,838,6013,1,0.4745098319836,0
Hambur,10512,PALADIN,75982,1734,3,0.15294118551537,5765
Dispells,10510,PRIEST,3640,4266,3,0.29803923331201,6491
Jiawoxue,10491,WARRIOR,2989,4392,3,0.22352942498401,6118
Kyc,10472,MAGE,497,0,8,0.047058826312423,30236
Yibi,10468,ROGUE,7024,3854,3,0.29803923331201,6491
Stimu,10463,PALADIN,9657,0,2,0.49803924513981,3495
Amituofo,10462,MAGE,464,0,2,0.16470589209348,2495
Babesugar,10435,ROGUE,737,6212,1,0.28627452673391,0
Xalt,10434,HUNTER,36136,2531,4,0.57254905346781,12863
Admzs,10394,WARRIOR,1971,4797,3,0.75294122099876,8765
Xuanzi,10390,ROGUE,1980,4790,4,0.65490199951455,13275
Hunterglory,10385,HUNTER,32208,2652,6,0.25098040699959,21255
Matsumoto,10382,WARRIOR,84,0,3,0.25882354471833,6295
Grandcrosser,10381,PALADIN,355,7358,2,0.47058826312423,3412
Sherli,10345,HUNTER,39520,2440,7,0.29019609559327,26451
Raymondchai,10305,HUNTER,211920,530,3,0.65882356837392,8295
Furyclaw,10305,WARRIOR,34764,2578,7,0.039215688593686,25197
Nair,10250,ROGUE,98384,1442,6,0.89019613107666,24451
Butbutwhy,10212,MAGE,18890,3129,3,0.70980396354571,8550
Imbubu,10209,MAGE,31770,2671,7,0.02745098201558,25138
Rucard,10197,DRUID,0,0,2,0.58823532890528,3765
Saedboetta,10193,DRUID,845,5998,2,0.74509808328003,4236
Fairys,10189,MAGE,19535,3108,7,0.66274513723329,28314
Tianxin,10138,MAGE,10300,3598,7,0.7490196521394,28746
Huutista,10122,MAGE,1721,4945,2,0.4235294368118,3271
Zleepy,10116,HUNTER,43417,2337,3,0.4235294368118,7118
Sulf,10109,PALADIN,0,0,4,0.58039219118655,12902
Bigfireballs,10104,MAGE,31796,2669,2,0.62745101749897,3883
Peqq,10090,WARRIOR,131186,1087,5,0.25882354471833,16295
Wowmushi,10087,PRIEST,26473,2847,3,0.6235294486396,8118
Synz,10085,HUNTER,604,0,3,0.50588238285854,7530
Laofan,10081,PALADIN,0,0,2,0.66666670609266,4001
Dyuk,10070,HUNTER,31960,2667,2,0.77647063415498,4330
Ryjan,10052,PALADIN,0,0,3,0.015686275437474,5079
Wyzk,10037,PALADIN,4,0,11,0.45882355654612,47295
Happz,10034,DRUID,0,0,11,0.68235298153013,48412
Sheparda,10027,ROGUE,11453,3532,3,0.29803923331201,6491
Tompang,10007,MAGE,286,0,0,0,0
Shupian,10002,MAGE,4500,4146,3,0.46666669426486,7334
Jaiyne,9974,WARLOCK,88039,1570,3,0.078431377187371,5393
Drudde,9974,WARRIOR,111194,1305,9,0.38431374821812,36922
Ersuer,9926,PALADIN,104,0,0,0,0
Aasisimo,9919,WARRIOR,26825,2838,4,0.92549025081098,14628
Lilpuddinpop,9915,ROGUE,26093,2859,2,0.8352941670455,4506
Anky,9896,ROGUE,73818,1763,4,0.78823534073308,13942
Divinesweeps,9892,PALADIN,11258,3547,4,0.39607845479622,11981
Vicinity,9885,ROGUE,96883,1458,3,0.28627452673391,6432
Wildfeather,9823,DRUID,6871,3872,2,0.96862750826403,4906
Pushkii,9806,MAGE,16154,3254,5,0.71764710126445,18589
Elfoflight,9795,PRIEST,11792,3509,4,0.24313726928085,11216
Brilliant,9786,PALADIN,7,0,1,0.2000000118278,0
Iadyboy,9766,HUNTER,8691,3703,4,0.25882354471833,11295
Bighuz,9714,PALADIN,68816,1841,3,0.43529414338991,7177
Haochidian,9699,DRUID,32047,2662,4,0.85098044248298,14255
Shadytree,9683,DRUID,17889,3164,3,0.67058827495202,8353
Binlinxie,9668,ROGUE,1082,5614,1,0.46274512540549,0
Lovesmile,9626,HUNTER,11047,3558,2,0.4117647302337,3236
Fnom,9608,WARRIOR,80192,1679,3,0.98039221484214,9902
Blackberrys,9578,PALADIN,62,0,0,0,0
Gladiatorxd,9567,DRUID,127398,1114,5,0.1372549100779,15687
Sisbbs,9557,PALADIN,177289,750,7,0.18431373639032,25922
Starhunk,9548,ROGUE,2951,4401,2,0.73725494556129,4212
Jukeme,9528,ROGUE,149829,942,5,0.023529413156211,15118
Thisisbug,9510,WARLOCK,109123,1321,5,0.45882355654612,17295
Mlask,9508,MAGE,10729,3576,2,0.93725495738909,4812
Kiershar,9479,WARRIOR,0,0,4,0.25098040699959,11255
Polydwarfed,9463,PRIEST,86460,1594,6,0.94509809510782,24726
Highman,9445,MAGE,44854,2295,2,0.8352941670455,4506
Rainmaple,9427,MAGE,83523,1635,7,0.54509807145223,27726
Qialikeleite,9427,MAGE,71,0,0,0,0
Chf,9424,HUNTER,62111,1956,3,0.8862745622173,9432
Chromier,9400,MAGE,40730,2405,4,0.55294120917097,12765
Cathalt,9368,ROGUE,1355,5250,2,0.50588238285854,3518
Leiqianhang,9367,HUNTER,11,0,5,0.33333335304633,16667
Multiz,9363,ROGUE,9753,3630,8,0.24705883814022,31236
Fv,9363,ROGUE,3497,4284,5,0.84705887362361,19236
Laoliz,9343,ROGUE,169296,805,5,0.23529413156211,16177
Buer,9336,MAGE,160978,864,4,0.25882354471833,11295
Sneballe,9300,MAGE,48140,2210,3,0.30980393989012,6550
Evilryui,9265,WARRIOR,17430,3192,4,0.062745101749897,10314
Aiir,9253,ROGUE,2535,4530,3,0.40784316137433,7040
Attvc,9225,HUNTER,7794,3771,3,0.61568631092086,8079
Syrious,9221,PALADIN,2097,4731,3,0.30980393989012,6550
Wajj,9203,ROGUE,2139,4703,5,0.58823532890528,17942
Gadapriest,9203,PRIEST,28519,2785,2,0.58039219118655,3742
Jeaneige,9184,MAGE,211679,533,7,0.019607844296843,25099
Clbbs,9169,ROGUE,48025,2215,5,0.70980396354571,18550
Cruxshadows,9156,PRIEST,67908,1860,6,0.67058827495202,23353
Justforfight,9065,ROGUE,105079,1365,5,0.62745101749897,18138
Darksyfo,9046,WARRIOR,149628,945,7,0.12156863464043,25608
Nagus,9041,MAGE,9018,3678,5,0.074509808328003,15373
Wildcats,8974,DRUID,0,0,2,0.4235294368118,3271
Ethna,8973,PRIEST,18570,3143,5,0.6117647420615,18059
Ejec,8968,HUNTER,113908,1273,4,0.12549020349979,10628
Pyhimys,8960,PALADIN,208217,562,5,0.090196083765477,15451
Mezzrow,8957,MAGE,1428,5182,1,0.34117649076507,0
Namchi,8952,WARLOCK,31223,2691,3,0.90196083765477,9510
Menghuanlan,8919,MAGE,102,0,1,0.14117647893727,0
Flowersister,8909,HUNTER,8755,3698,2,0.32941178418696,2989
Curves,8898,PALADIN,42700,2352,3,0.50980395171791,7550
Badkittyy,8898,PRIEST,746,6193,1,0.60000003548339,0
Jwjw,8893,WARRIOR,205575,583,4,0.27843138901517,11393
Arisee,8875,WARRIOR,202191,613,6,0.090196083765477,20451
Bubbletroble,8824,PALADIN,193061,665,5,0.05490196403116,15275
Lililee,8819,ROGUE,5424,4021,5,0.062745101749897,15314
Zluth,8796,HUNTER,5303,4034,5,0.45490198768675,17275
Galyndra,8787,ROGUE,5811,0,4,0.15294118551537,10765
Polich,8767,WARRIOR,15155,3302,6,0.34509805962443,21726
Illustrator,8742,PALADIN,7655,3789,3,0.15294118551537,5765
Ciwang,8727,MAGE,48,0,3,0.047058826312423,5236
Demonsfood,8719,DRUID,5001,4068,2,0.2117647184059,2636
Hargar,8691,WARLOCK,1458,5159,3,0.64705886179581,8236
Thesixthman,8687,WARLOCK,822,6038,2,0.066666670609266,2201
Fastghost,8685,ROGUE,4769,4108,4,0.24313726928085,11216
Zhakrim,8666,WARRIOR,42567,2354,4,0.65098043065518,13255
Riaoo,8664,ROGUE,143,0,0,0,0
Craeylolgg,8658,PALADIN,953,5794,2,0.17254902981222,2518
Stealdancer,8624,ROGUE,4,0,0,0,0
Yinuolove,8621,WARRIOR,992,5737,4,0.41568629909307,12079
Whiteorange,8561,HUNTER,304,0,4,0.99215692142025,14961
Bzillzy,8561,WARRIOR,3982,4211,3,0.29803923331201,6491
Ffogrest,8560,HUNTER,206,0,0,0,0
Baojuhua,8556,ROGUE,29561,2747,2,0.8862745622173,4659
Barberouge,8521,HUNTER,83,0,0,0,0
Cbmass,8519,WARLOCK,22074,3016,3,0.85882358020172,9295
Wtflol,8483,MAGE,28679,2778,3,0.55686277803034,7785
Ouer,8483,HUNTER,172640,782,6,0.23529413156211,21177
Cuco,8465,PALADIN,390,0,2,0.49019610742107,3471
Boomkk,8456,HUNTER,98576,1441,3,0.15294118551537,5765
Flybirdii,8440,HUNTER,1714,4948,5,0.82745102932677,19138
Tsundaer,8432,ROGUE,95050,1484,3,0.14117647893727,5706
Qiner,8432,ROGUE,12414,3463,3,0.84705887362361,9236
Threenine,8429,WARRIOR,5717,3992,4,0.5490196403116,12746
Mdeyibi,8388,PALADIN,5573,4007,4,0.42745100567117,12138
Bracy,8374,WARRIOR,221,0,3,0.41960786795244,7099
Supersad,8369,HUNTER,38836,2464,3,0.30196080217138,6510
Illasei,8369,ROGUE,32176,2656,2,0.79215690959245,4377
Msky,8360,ROGUE,2293,4632,4,0.043137257453054,10216
Pigouille,8348,PRIEST,1065,5642,1,0.71764710126445,0
Larousse,8339,HUNTER,875,5940,1,0.35686276620254,0
Morgrainne,8332,MAGE,0,0,3,0.75294122099876,8765
Aldz,8314,ROGUE,145654,977,6,0.16078432323411,20804
Rodjeni,8313,WARRIOR,9143,3670,6,0.015686275437474,20079
Meet,8261,MAGE,83088,1641,5,0.61960787978023,18099
Avuals,8258,WARRIOR,247065,331,10,0.18039216753095,40902
Illkillyou,8255,MAGE,38455,2471,4,0.81176475388929,14059
Sellables,8246,WARRIOR,1927,4821,8,0.87058828677982,34353
Yunnian,8240,WARRIOR,47170,2237,2,0.89411769993603,4683
Blessedrains,8237,MAGE,28,0,0,0,0
Smallbody,8208,ROGUE,9876,3626,4,0.89411769993603,14471
Hanip,8190,WARRIOR,23143,2971,3,0.078431377187371,5393
Malthily,8186,HUNTER,133,0,0,0,0
Pioneerich,8182,WARRIOR,124,0,1,0.10196079034358,0
Opelilek,8170,HUNTER,49,0,2,0.019607844296843,2059
Druider,8163,DRUID,269323,282,6,0.22745099384338,21138
Marinna,8128,ROGUE,86518,1592,3,0.21568628726527,6079
Parting,8118,PALADIN,388,7228,3,0.47058826312423,7353
Naavo,8105,DRUID,12,0,0,0,0
Aronar,8050,WARRIOR,11823,3506,5,0.79215690959245,18961
Johnwesley,8034,PRIEST,69012,1837,3,0.92941181967035,9648
Dingcity,8023,PALADIN,41895,2372,3,0.18431373639032,5922
Jokerbaby,8012,PRIEST,3080,4372,2,0.89411769993603,4683
Derdrin,7992,PRIEST,31986,2665,4,0.39607845479622,11981
Yil,7987,ROGUE,67050,1867,4,0.33333335304633,11667
Ducate,7987,MAGE,33442,2620,3,0.45098041882738,7255
Ellimist,7978,PRIEST,176284,757,5,0.92941181967035,19648
Darandre,7969,PALADIN,5694,3995,3,0.59215689776465,7961
Alsaria,7962,WARRIOR,116940,1244,4,0.8980392687954,14491
Papax,7951,DRUID,101346,1411,4,0.78431377187371,13922
Maievi,7898,HUNTER,7897,3755,3,0.80784318502992,9040
Bignome,7897,WARRIOR,91469,1527,5,0.16862746095285,15844
Xwj,7819,MAGE,150,0,0,0,0
Maseratilee,7808,ROGUE,656,0,1,0.25490197585896,0
Aneey,7756,HUNTER,6908,3869,2,0.14117647893727,2424
Ripxx,7730,WARRIOR,1550,5065,4,0.80784318502992,14040
Killver,7717,HUNTER,26053,2861,3,0.4862745385617,7432
Damimii,7716,MAGE,95237,1479,5,0.80392161617056,19020
Syns,7712,MAGE,55,0,0,0,0
Vauwn,7704,ROGUE,43415,2338,5,0.37647061049938,16883
Chester,7701,PALADIN,68,0,4,0.84705887362361,14236
Rickytherino,7688,WARRIOR,13591,3389,7,0.38823531707749,26942
Xanthus,7665,WARRIOR,119104,1213,3,0.27058825129643,6353
Jeffhorn,7644,PALADIN,2596,4513,2,0.13333334121853,2401
Reduochang,7630,HUNTER,212130,529,5,0.52156865829602,17608
Skr,7617,PRIEST,61262,1972,5,0.14117647893727,15706
Zitian,7594,HUNTER,66488,1882,5,0.76862749643624,18844
Taijun,7593,WARRIOR,63072,1946,6,0.4117647302337,22059
Jielan,7583,HUNTER,3046,4380,3,0.66274513723329,8314
Bannis,7582,ROGUE,0,0,1,0.10980392806232,0
Mediocresex,7561,HUNTER,0,0,0,0,0
Morrthas,7539,DRUID,0,0,4,0.27058825129643,11353
Brite,7514,DRUID,137935,1026,5,0.4745098319836,17373
Washu,7495,HUNTER,217532,486,5,0.82745102932677,19138
Vizzerdrix,7486,WARLOCK,0,0,4,0.18823530524969,10942
Azol,7485,HUNTER,2094,4733,3,0.29803923331201,6491
Scream,7450,PRIEST,373,0,6,0.4235294368118,22118
Shsheshe,7445,HUNTER,8537,3708,3,0.32549021532759,6628
Fengzi,7418,HUNTER,462,6989,3,0.58039219118655,7902
Tius,7397,MAGE,896,5901,6,0.66274513723329,23314
Gloomis,7375,MAGE,27110,2830,3,0.6980392569676,8491
Sheldonore,7352,MAGE,1666,4986,3,0.57254905346781,7863
Rubenovich,7346,DRUID,1549,5067,2,0.90980397537351,4730
Ez,7325,WARRIOR,10984,3562,6,0.38431374821812,21922
Ptbird,7306,MAGE,849,5988,2,0.13333334121853,2401
Niightfire,7284,WARRIOR,3572,4274,2,0.24313726928085,2730
Thg,7268,MAGE,39048,2452,2,0.70980396354571,4130
Atomy,7262,MAGE,25748,2871,3,0.14901961665601,5746
Design,7255,WARRIOR,325,7467,4,0.23137256270275,11157
Lexabro,7244,HUNTER,4421,4158,2,0.83921573590487,4518
Zyre,7239,PRIEST,116889,1245,5,0.23921570042148,16197
Jadu,7210,WARLOCK,156105,896,4,0.7607843587175,13804
Arcot,7190,MAGE,447,0,1,0.80000004731119,0
Eatmehammer,7187,PALADIN,420,0,0,0,0
Tinidolly,7153,PALADIN,85344,1610,4,0.21568628726527,11079
Hunakahuna,7131,WARRIOR,21362,3044,9,0.40392159251496,37020
Rotuio,7120,MAGE,119948,1201,5,0.11372549692169,15569
Laradda,7120,WARRIOR,470,6967,1,0.71372553240508,0
Melory,7111,MAGE,632119,60,12,0.05490196403116,50275
Looch,7095,WARLOCK,61951,1961,5,0.89019613107666,19451
Ashla,7070,PRIEST,89950,1546,4,0.44705884996802,12236
Xisuo,7063,HUNTER,6037,3960,4,0.92156868195161,14608
Gotam,7044,WARRIOR,18495,3147,6,0.22745099384338,21138
Supermmo,7040,MAGE,4314,4172,2,0.094117652624846,2283
Epicnewb,7035,MAGE,36429,2522,5,0.20784314954653,16040
Nerdmasterx,7018,HUNTER,2352,4611,3,0.29803923331201,6491
Offthehinges,7012,HUNTER,17483,3190,2,0.55294120917097,3659
Guamei,6997,MAGE,32530,2643,2,0.63921572407708,3918
Shy,6995,PALADIN,5919,0,3,0.0078431377187371,5040
Zsjimo,6988,WARRIOR,145041,982,4,0.58431376004592,12922
Karpo,6977,PALADIN,0,0,3,0.85882358020172,9295
Vining,6927,PALADIN,44,0,4,0.87058828677982,14353
Ciaocao,6925,MAGE,95,0,0,0,0
Sweetling,6915,ROGUE,46,0,1,0.38039217935875,0
Carvedsiriu,6914,ROGUE,244,0,2,0.83921573590487,4518
Satele,6910,ROGUE,272350,276,8,0.82745102932677,34138
Uzor,6892,PRIEST,8499,0,2,0.45882355654612,3377
Richelieu,6878,MAGE,2405,4590,6,0.90980397537351,24550
Leafs,6872,ROGUE,7988,3743,3,0.29803923331201,6491
Elyhon,6855,PALADIN,16109,3257,3,0.18431373639032,5922
Adrtiode,6843,DRUID,290,0,0,0,0
Zhangyuchen,6837,ROGUE,7117,3844,6,0.59215689776465,22961
Fengfeng,6832,MAGE,7448,3810,10,0.047058826312423,40236
Daelyshia,6819,HUNTER,18685,3137,4,0.047058826312423,10236
Psyclon,6802,HUNTER,31495,2680,3,0.90196083765477,9510
Donaldhino,6750,ROGUE,3858,4230,6,0,20000
Eszangere,6747,PALADIN,569,0,1,0.035294119734317,0
Teon,6723,WARRIOR,34,0,1,0.25882354471833,0
Nightwisper,6723,ROGUE,421,0,2,0.71764710126445,4153
Nereguar,6715,WARRIOR,9110,3671,4,0.28235295787454,11412
Dik,6713,WARRIOR,11099,3554,4,0.94509809510782,14726
Clickclackmf,6713,WARRIOR,6482,3909,5,0.14901961665601,15746
Meii,6690,WARRIOR,80825,1671,7,0.0039215688593686,25020
Koskettaja,6687,WARRIOR,12250,3477,5,0.85098044248298,19255
Hammergirl,6684,PALADIN,0,0,2,0.64705886179581,3942
Nvlseresr,6683,ROGUE,1164,0,1,0.50196081399918,0
Wuzhao,6679,HUNTER,107985,1334,6,0.93333338852972,24667
Mofojones,6679,PALADIN,748,6185,2,0.5490196403116,3648
Porkydwarf,6674,PALADIN,651,6411,4,0.25098040699959,11255
Duqi,6665,ROGUE,1045,5663,1,0.74509808328003,0
Kjuka,6640,WARLOCK,183867,712,4,0.30196080217138,11510
Bennedict,6627,PRIEST,0,0,1,0.40000002365559,0
Cecogolemeco,6618,MAGE,0,0,4,0.69019611924887,13451
Yingniu,6611,WARLOCK,24807,2905,5,0.21568628726527,16079
Winidrunner,6599,HUNTER,371498,178,10,0.17647059867159,40883
Darmozjadek,6589,ROGUE,776,0,3,0.76862749643624,8844
Thelanar,6578,HUNTER,16165,0,1,0.88235299335793,0
Kryfire,6519,HUNTER,230,0,0,0,0
Ryogi,6510,ROGUE,599,0,5,0.77647063415498,18883
Shadowlurke,6507,HUNTER,89729,1548,5,0.6980392569676,18491
Dannythedino,6504,PALADIN,5226,4044,4,0.84705887362361,14236
Drill,6492,WARRIOR,1162,5498,1,0.78431377187371,0
Fredperry,6491,WARRIOR,86695,1589,8,0.12941177235916,30648
Raisins,6461,MAGE,0,0,2,0.97647064598277,4930
Crosstimelol,6452,PRIEST,170845,792,4,0.68235298153013,13412
Goodfeelsman,6448,PALADIN,0,0,0,0,0
Wzill,6442,HUNTER,1200,5440,7,0.3490196284838,26746
Happenes,6421,WARLOCK,42814,2350,3,0.75294122099876,8765
Qanik,6411,ROGUE,2577,0,4,0.14117647893727,10706
Microflame,6409,WARLOCK,221544,452,4,0.019607844296843,10099
Nobb,6394,ROGUE,157412,884,5,0.29019609559327,16451
Angelka,6358,HUNTER,0,0,2,0.73333337670192,4201
Xiahei,6345,ROGUE,0,0,3,0.64705886179581,8236
Stato,6345,PALADIN,4800,0,2,0.32156864646822,2965
Dankeshyne,6331,WARLOCK,46195,2255,4,0.78823534073308,13942
Theskull,6308,ROGUE,1157,5503,2,0.047058826312423,2142
Venki,6291,HUNTER,33,0,3,0.30980393989012,6550
Sadg,6287,WARRIOR,25234,2893,4,0.90588240651414,14530
Fudd,6283,WARLOCK,558,6706,1,0.72549023898318,0
Douyin,6262,ROGUE,115033,1261,5,0.55294120917097,17765
Buyaotuo,6238,MAGE,1709,4952,2,0.098039221484214,2295
Nektul,6223,PALADIN,12,0,2,0.96470593940467,4895
Blyd,6197,HUNTER,63138,1945,7,0.30588237103075,26530
Vulgarislam,6189,MAGE,222,0,1,0.058823532890528,0
Auden,6165,ROGUE,6158,3946,2,0.11372549692169,2342
Papz,6149,HUNTER,11615,3520,5,0.27843138901517,16393
Yured,6144,DRUID,195,0,1,0.31372550874949,0
Playhard,6134,PALADIN,0,0,4,0.078431377187371,10393
Carlheinz,6132,PRIEST,26567,2844,7,0.61960787978023,28099
Depressedbtw,6128,PALADIN,30441,2717,7,0.26666668243706,26334
Kyrio,6109,WARRIOR,15301,3299,2,0.50588238285854,3518
Brodolf,6091,WARRIOR,2674,4485,3,0.35294119734317,6765
Bamasii,6081,DRUID,549,0,0,0,0
Faroz,6076,MAGE,1800,4898,4,0.074509808328003,10373
Zest,6074,WARRIOR,2870,4423,6,0.49019610742107,22451
Parthanax,6064,MAGE,98303,1443,5,0.05490196403116,15275
Leelyy,6054,PRIEST,0,0,4,0.5607843468897,12804
Dawnstalker,6047,PALADIN,513,0,1,0.17647059867159,0
Anyedeluyi,6034,DRUID,35210,2560,2,0.6745098233223,4024
Joyboy,6028,WARRIOR,63809,1929,6,0.32941178418696,21648
Smolbless,6025,PALADIN,3489,4286,5,0.46666669426486,17334
Woaiwow,6022,ROGUE,103903,1381,3,0.76862749643624,8844
Dianzi,6016,MAGE,223045,443,5,0.99607849027961,19981
Xxooxxo,6001,PALADIN,34790,2577,3,0.76862749643624,8844
Synthetic,5974,HUNTER,120,0,3,0.086274514906108,5432
Fennec,5974,HUNTER,4377,4165,5,0.37647061049938,16883
Dreamwzj,5971,WARRIOR,0,0,3,0.33333335304633,6667
Ahegao,5952,PALADIN,103,0,0,0,0
Nislin,5940,HUNTER,34,0,0,0,0
Wuyaya,5923,PALADIN,2,0,1,0.74509808328003,0
Blester,5921,HUNTER,8519,3710,2,0.83137259818614,4495
Masnoo,5905,MAGE,29,0,4,0.19215687410906,10961
Achikanni,5891,WARRIOR,653,6403,4,0,10000
Yunyifeng,5883,HUNTER,25168,2895,5,0.5490196403116,17746
Yisra,5868,WARRIOR,0,0,1,0.10196079034358,0
Tsaibao,5859,ROGUE,0,0,2,0.53333336487412,3601
Orphee,5859,MAGE,50,0,4,0.98039221484214,14902
Notorius,5841,ROGUE,0,0,0,0,0
Shanamir,5831,MAGE,13368,3405,6,0.24313726928085,21216
Pnyc,5831,PALADIN,13,0,3,0.67843141267076,8393
Deathworld,5829,WARRIOR,6589,3896,11,0.15294118551537,45765
Xixipp,5825,WARRIOR,20980,3056,6,0.035294119734317,20177
